,frame,label,trackId,x,y,sceneId,metaId
1868,frame303.jpg,middle,5,575.5,395.0,0612-06122020111532-0000,4
1873,frame308.jpg,middle,5,524.5,427.0,0612-06122020111532-0000,4
1878,frame313.jpg,middle,5,477.0,512.0,0612-06122020111532-0000,4
1883,frame318.jpg,middle,5,492.5,646.0,0612-06122020111532-0000,4
1888,frame323.jpg,head,5,649.5,848.5,0612-06122020111532-0000,4
1893,frame113.jpg,middle,5,625.5,734.5,0612-06122020111532-0000,4
1898,frame123.jpg,middle,5,614.5,735.5,0612-06122020111532-0000,4
1903,frame132.jpg,handle,5,636.0,614.5,0612-06122020111532-0000,4
1908,frame143.jpg,handle,5,621.0,615.0,0612-06122020111532-0000,4
1913,frame153.jpg,handle,5,599.0,616.5,0612-06122020111532-0000,4
1918,frame162.jpg,handle,5,576.5,608.5,0612-06122020111532-0000,4
1923,frame173.jpg,handle,5,543.5,595.0,0612-06122020111532-0000,4
1928,frame183.jpg,handle,5,518.0,569.5,0612-06122020111532-0000,4
1933,frame192.jpg,handle,5,499.5,536.5,0612-06122020111532-0000,4
1938,frame202.jpg,handle,5,492.5,496.5,0612-06122020111532-0000,4
1943,frame213.jpg,handle,5,497.0,459.0,0612-06122020111532-0000,4
1948,frame222.jpg,handle,5,509.5,435.0,0612-06122020111532-0000,4
1953,frame232.jpg,handle,5,528.0,414.0,0612-06122020111532-0000,4
1958,frame243.jpg,handle,5,552.0,399.0,0612-06122020111532-0000,4
1963,frame252.jpg,handle,5,565.5,393.0,0612-06122020111532-0000,4
1968,frame262.jpg,head,5,751.0,411.5,0612-06122020111532-0000,4
1973,frame273.jpg,head,5,744.5,428.5,0612-06122020111532-0000,4
1978,frame279.jpg,head,5,742.5,428.0,0612-06122020111532-0000,4
1983,frame284.jpg,head,5,740.5,419.5,0612-06122020111532-0000,4
1988,frame289.jpg,head,5,735.5,406.0,0612-06122020111532-0000,4
1993,frame294.jpg,handle,5,542.5,418.5,0612-06122020111532-0000,4
1998,frame299.jpg,handle,5,525.0,445.0,0612-06122020111532-0000,4
2003,frame304.jpg,handle,5,515.0,481.0,0612-06122020111532-0000,4
2008,frame309.jpg,handle,5,527.5,526.0,0612-06122020111532-0000,4
2013,frame314.jpg,handle,5,561.5,578.5,0612-06122020111532-0000,4
2018,frame319.jpg,handle,5,610.5,602.5,0612-06122020111532-0000,4
2023,frame324.jpg,head,5,696.5,837.5,0612-06122020111532-0000,4
2025,frame117.jpg,handle,6,678.5,556.5,Adam-120-A-1-1-1,5
2030,frame127.jpg,handle,6,676.0,556.5,Adam-120-A-1-1-1,5
2035,frame136.jpg,handle,6,671.5,555.5,Adam-120-A-1-1-1,5
2040,frame146.jpg,handle,6,665.5,554.0,Adam-120-A-1-1-1,5
2045,frame157.jpg,handle,6,656.0,553.5,Adam-120-A-1-1-1,5
2050,frame166.jpg,head,6,533.5,624.0,Adam-120-A-1-1-1,5
2055,frame176.jpg,head,6,518.0,565.0,Adam-120-A-1-1-1,5
2060,frame187.jpg,head,6,520.0,490.5,Adam-120-A-1-1-1,5
2065,frame196.jpg,handle,6,605.5,503.0,Adam-120-A-1-1-1,5
2070,frame206.jpg,head,6,579.5,377.0,Adam-120-A-1-1-1,5
2075,frame217.jpg,head,6,632.0,334.0,Adam-120-A-1-1-1,5
2080,frame227.jpg,head,6,681.5,317.0,Adam-120-A-1-1-1,5
2085,frame236.jpg,head,6,717.5,318.0,Adam-120-A-1-1-1,5
2090,frame247.jpg,head,6,748.0,328.0,Adam-120-A-1-1-1,5
2095,frame257.jpg,head,6,757.5,335.5,Adam-120-A-1-1-1,5
2100,frame266.jpg,head,6,751.5,336.0,Adam-120-A-1-1-1,5
2105,frame277.jpg,head,6,702.5,336.0,Adam-120-A-1-1-1,5
2110,frame287.jpg,head,6,587.5,411.0,Adam-120-A-1-1-1,5
2115,frame296.jpg,handle,6,678.0,552.0,Adam-120-A-1-1-1,5
2120,frame306.jpg,handle,6,741.0,530.0,Adam-120-A-1-1-1,5
2125,frame317.jpg,head,6,857.5,342.5,Adam-120-A-1-1-1,5
2130,frame326.jpg,head,6,739.5,302.0,Adam-120-A-1-1-1,5
2135,frame336.jpg,head,6,640.5,309.5,Adam-120-A-1-1-1,5
2140,frame347.jpg,head,6,570.5,343.5,Adam-120-A-1-1-1,5
2145,frame356.jpg,handle,6,684.0,358.5,Adam-120-A-1-1-1,5
2150,frame123.jpg,middle,6,660.0,636.5,Adam-120-A-1-1-1,5
2155,frame132.jpg,head,6,625.5,708.0,Adam-120-A-1-1-1,5
2160,frame142.jpg,head,6,604.5,699.0,Adam-120-A-1-1-1,5
2165,frame153.jpg,head,6,572.5,677.0,Adam-120-A-1-1-1,5
2170,frame163.jpg,handle,6,647.5,550.5,Adam-120-A-1-1-1,5
2175,frame172.jpg,handle,6,638.0,542.0,Adam-120-A-1-1-1,5
2180,frame183.jpg,middle,6,567.5,528.0,Adam-120-A-1-1-1,5
2185,frame193.jpg,middle,6,569.0,483.0,Adam-120-A-1-1-1,5
2190,frame204.jpg,middle,6,581.5,435.0,Adam-120-A-1-1-1,5
2195,frame215.jpg,middle,6,608.0,394.5,Adam-120-A-1-1-1,5
2200,frame225.jpg,middle,6,636.0,370.5,Adam-120-A-1-1-1,5
2205,frame234.jpg,middle,6,659.0,362.5,Adam-120-A-1-1-1,5
2210,frame245.jpg,middle,6,681.0,359.5,Adam-120-A-1-1-1,5
2215,frame255.jpg,middle,6,692.5,360.0,Adam-120-A-1-1-1,5
2220,frame264.jpg,middle,6,692.0,361.5,Adam-120-A-1-1-1,5
2225,frame274.jpg,middle,6,667.5,373.5,Adam-120-A-1-1-1,5
2230,frame285.jpg,middle,6,608.0,436.0,Adam-120-A-1-1-1,5
2235,frame294.jpg,head,6,545.5,599.0,Adam-120-A-1-1-1,5
2240,frame304.jpg,middle,6,812.0,596.5,Adam-120-A-1-1-1,5
2245,frame315.jpg,middle,6,842.5,411.0,Adam-120-A-1-1-1,5
2250,frame324.jpg,middle,6,775.0,352.5,Adam-120-A-1-1-1,5
2255,frame334.jpg,middle,6,703.0,335.0,Adam-120-A-1-1-1,5
2260,frame345.jpg,middle,6,644.0,344.0,Adam-120-A-1-1-1,5
2265,frame355.jpg,middle,6,626.5,364.5,Adam-120-A-1-1-1,5
2270,frame121.jpg,head,6,640.0,713.5,Adam-120-A-1-1-1,5
2275,frame131.jpg,middle,6,653.5,635.5,Adam-120-A-1-1-1,5
2280,frame140.jpg,middle,6,643.0,629.5,Adam-120-A-1-1-1,5
2285,frame151.jpg,middle,6,623.0,619.5,Adam-120-A-1-1-1,5
2290,frame161.jpg,middle,6,599.5,602.5,Adam-120-A-1-1-1,5
2295,frame170.jpg,middle,6,582.0,576.5,Adam-120-A-1-1-1,5
2300,frame181.jpg,middle,6,567.5,535.0,Adam-120-A-1-1-1,5
2305,frame191.jpg,handle,6,610.0,515.0,Adam-120-A-1-1-1,5
2310,frame202.jpg,handle,6,600.0,487.5,Adam-120-A-1-1-1,5
2315,frame213.jpg,handle,6,600.0,457.0,Adam-120-A-1-1-1,5
2320,frame223.jpg,handle,6,605.5,434.5,Adam-120-A-1-1-1,5
2325,frame232.jpg,handle,6,613.5,419.0,Adam-120-A-1-1-1,5
2330,frame242.jpg,handle,6,622.5,405.0,Adam-120-A-1-1-1,5
2335,frame253.jpg,handle,6,629.5,399.0,Adam-120-A-1-1-1,5
2340,frame262.jpg,handle,6,629.5,401.0,Adam-120-A-1-1-1,5
2345,frame272.jpg,handle,6,621.5,418.0,Adam-120-A-1-1-1,5
2350,frame283.jpg,handle,6,609.5,476.0,Adam-120-A-1-1-1,5
2355,frame292.jpg,handle,6,648.5,542.0,Adam-120-A-1-1-1,5
2360,frame302.jpg,head,6,832.5,699.0,Adam-120-A-1-1-1,5
2365,frame313.jpg,handle,6,781.5,486.5,Adam-120-A-1-1-1,5
2370,frame323.jpg,handle,6,785.0,411.0,Adam-120-A-1-1-1,5
2375,frame332.jpg,handle,6,758.0,377.0,Adam-120-A-1-1-1,5
2380,frame343.jpg,handle,6,719.5,362.0,Adam-120-A-1-1-1,5
2385,frame353.jpg,head,6,568.5,372.5,Adam-120-A-1-1-1,5
2389,frame70.jpg, handle,7,676.0,559.0,Adam-120-A-1-2-2,6
2394,frame80.jpg, handle,7,673.0,557.0,Adam-120-A-1-2-2,6
2399,frame90.jpg, handle,7,667.0,555.5,Adam-120-A-1-2-2,6
2404,frame100.jpg, handle,7,659.0,556.5,Adam-120-A-1-2-2,6
2409,frame110.jpg,head,7,549.0,653.0,Adam-120-A-1-2-2,6
2414,frame120.jpg,head,7,521.5,600.5,Adam-120-A-1-2-2,6
2419,frame134.jpg,head,7,514.5,508.0,Adam-120-A-1-2-2,6
2424,frame144.jpg,head,7,533.5,441.5,Adam-120-A-1-2-2,6
2429,frame154.jpg,head,7,570.5,381.0,Adam-120-A-1-2-2,6
2434,frame164.jpg,head,7,618.0,338.5,Adam-120-A-1-2-2,6
2439,frame174.jpg,head,7,668.5,317.0,Adam-120-A-1-2-2,6
2444,frame184.jpg,head,7,713.5,318.0,Adam-120-A-1-2-2,6
2449,frame194.jpg,head,7,741.0,328.5,Adam-120-A-1-2-2,6
2454,frame204.jpg,head,7,753.5,337.5,Adam-120-A-1-2-2,6
2459,frame214.jpg,head,7,748.0,338.5,Adam-120-A-1-2-2,6
2464,frame224.jpg,head,7,710.0,336.5,Adam-120-A-1-2-2,6
2469,frame234.jpg,head,7,606.0,390.5,Adam-120-A-1-2-2,6
2474,frame244.jpg, handle,7,674.5,553.5,Adam-120-A-1-2-2,6
2479,frame254.jpg, handle,7,745.5,533.5,Adam-120-A-1-2-2,6
2484,frame264.jpg,head,7,867.0,343.0,Adam-120-A-1-2-2,6
2489,frame274.jpg,head,7,728.5,295.0,Adam-120-A-1-2-2,6
2494,frame284.jpg,head,7,624.0,308.5,Adam-120-A-1-2-2,6
2499,frame294.jpg,middle,7,634.0,347.5,Adam-120-A-1-2-2,6
2504,frame304.jpg, handle,7,682.0,356.5,Adam-120-A-1-2-2,6
2509,frame314.jpg, handle,7,666.5,362.5,Adam-120-A-1-2-2,6
2514,frame324.jpg, handle,7,660.5,369.0,Adam-120-A-1-2-2,6
2519,frame334.jpg, handle,7,662.0,373.5,Adam-120-A-1-2-2,6
2524,frame344.jpg, handle,7,666.5,378.0,Adam-120-A-1-2-2,6
2529,frame70.jpg,middle,7,662.5,638.0,Adam-120-A-1-2-2,6
2534,frame80.jpg,head,7,629.5,712.5,Adam-120-A-1-2-2,6
2539,frame90.jpg,head,7,610.0,704.0,Adam-120-A-1-2-2,6
2544,frame100.jpg,head,7,581.0,687.0,Adam-120-A-1-2-2,6
2549,frame110.jpg, handle,7,647.5,554.5,Adam-120-A-1-2-2,6
2554,frame120.jpg, handle,7,635.0,546.5,Adam-120-A-1-2-2,6
2559,frame134.jpg,middle,7,563.5,520.0,Adam-120-A-1-2-2,6
2564,frame144.jpg,middle,7,565.5,473.5,Adam-120-A-1-2-2,6
2569,frame154.jpg,middle,7,580.5,431.0,Adam-120-A-1-2-2,6
2574,frame164.jpg,middle,7,605.0,394.5,Adam-120-A-1-2-2,6
2579,frame174.jpg,middle,7,634.5,372.0,Adam-120-A-1-2-2,6
2584,frame184.jpg,middle,7,660.5,362.0,Adam-120-A-1-2-2,6
2589,frame194.jpg,middle,7,680.0,358.5,Adam-120-A-1-2-2,6
2594,frame204.jpg,middle,7,687.5,359.5,Adam-120-A-1-2-2,6
2599,frame214.jpg,middle,7,685.0,362.5,Adam-120-A-1-2-2,6
2604,frame224.jpg,middle,7,659.0,377.5,Adam-120-A-1-2-2,6
2609,frame234.jpg,middle,7,602.0,445.5,Adam-120-A-1-2-2,6
2614,frame244.jpg,head,7,572.0,657.5,Adam-120-A-1-2-2,6
2619,frame254.jpg,middle,7,836.0,565.0,Adam-120-A-1-2-2,6
2624,frame264.jpg,middle,7,835.0,400.0,Adam-120-A-1-2-2,6
2629,frame274.jpg,middle,7,753.5,340.0,Adam-120-A-1-2-2,6
2634,frame284.jpg,middle,7,683.0,332.5,Adam-120-A-1-2-2,6
2639,frame294.jpg,head,7,569.0,353.5,Adam-120-A-1-2-2,6
2644,frame304.jpg,middle,7,632.5,373.0,Adam-120-A-1-2-2,6
2649,frame314.jpg,middle,7,653.0,397.0,Adam-120-A-1-2-2,6
2654,frame324.jpg,middle,7,690.0,408.0,Adam-120-A-1-2-2,6
2659,frame334.jpg,middle,7,716.0,410.0,Adam-120-A-1-2-2,6
2664,frame344.jpg,middle,7,735.0,414.0,Adam-120-A-1-2-2,6
2669,frame70.jpg,head,7,640.5,717.0,Adam-120-A-1-2-2,6
2674,frame80.jpg,middle,7,653.5,634.5,Adam-120-A-1-2-2,6
2679,frame90.jpg,middle,7,641.0,631.0,Adam-120-A-1-2-2,6
2684,frame100.jpg,middle,7,621.0,622.0,Adam-120-A-1-2-2,6
2689,frame110.jpg,middle,7,599.0,606.0,Adam-120-A-1-2-2,6
2694,frame120.jpg,middle,7,579.5,576.5,Adam-120-A-1-2-2,6
2699,frame134.jpg, handle,7,614.5,528.5,Adam-120-A-1-2-2,6
2704,frame144.jpg, handle,7,603.5,504.5,Adam-120-A-1-2-2,6
2709,frame156.jpg, handle,7,597.5,474.5,Adam-120-A-1-2-2,6
2714,frame166.jpg, handle,7,599.0,448.5,Adam-120-A-1-2-2,6
2719,frame176.jpg, handle,7,605.5,427.0,Adam-120-A-1-2-2,6
2724,frame186.jpg, handle,7,615.5,412.0,Adam-120-A-1-2-2,6
2729,frame196.jpg, handle,7,622.0,401.0,Adam-120-A-1-2-2,6
2734,frame206.jpg, handle,7,626.0,399.0,Adam-120-A-1-2-2,6
2739,frame216.jpg, handle,7,622.5,408.0,Adam-120-A-1-2-2,6
2744,frame226.jpg, handle,7,610.0,442.0,Adam-120-A-1-2-2,6
2749,frame236.jpg, handle,7,619.0,516.0,Adam-120-A-1-2-2,6
2754,frame246.jpg,head,7,644.0,718.0,Adam-120-A-1-2-2,6
2759,frame256.jpg,middle,7,851.5,522.5,Adam-120-A-1-2-2,6
2764,frame266.jpg, handle,7,790.0,441.0,Adam-120-A-1-2-2,6
2769,frame276.jpg, handle,7,768.0,383.0,Adam-120-A-1-2-2,6
2774,frame286.jpg, handle,7,732.0,362.0,Adam-120-A-1-2-2,6
2779,frame296.jpg,head,7,567.0,363.0,Adam-120-A-1-2-2,6
2784,frame306.jpg,head,7,602.0,410.0,Adam-120-A-1-2-2,6
2789,frame316.jpg,head,7,672.5,434.0,Adam-120-A-1-2-2,6
2794,frame326.jpg,head,7,731.5,439.0,Adam-120-A-1-2-2,6
2799,frame336.jpg,head,7,771.0,439.5,Adam-120-A-1-2-2,6
2804,frame346.jpg,head,7,792.5,443.0,Adam-120-A-1-2-2,6
2808,frame121.jpg,handle,8,674.5,561.0,Adam-120-A-1-3-3,7
2813,frame131.jpg,handle,8,672.0,560.5,Adam-120-A-1-3-3,7
2818,frame140.jpg,handle,8,668.0,562.0,Adam-120-A-1-3-3,7
2823,frame150.jpg,handle,8,661.0,558.5,Adam-120-A-1-3-3,7
2828,frame161.jpg,head,8,550.0,658.5,Adam-120-A-1-3-3,7
2833,frame170.jpg,head,8,525.5,613.0,Adam-120-A-1-3-3,7
2838,frame180.jpg,handle,8,623.0,540.0,Adam-120-A-1-3-3,7
2843,frame191.jpg,head,8,518.5,476.0,Adam-120-A-1-3-3,7
2848,frame200.jpg,head,8,543.5,419.0,Adam-120-A-1-3-3,7
2853,frame210.jpg,head,8,583.0,366.5,Adam-120-A-1-3-3,7
2858,frame221.jpg,head,8,638.0,328.0,Adam-120-A-1-3-3,7
2863,frame231.jpg,head,8,686.5,316.0,Adam-120-A-1-3-3,7
2868,frame240.jpg,head,8,719.5,320.0,Adam-120-A-1-3-3,7
2873,frame251.jpg,head,8,745.5,331.0,Adam-120-A-1-3-3,7
2878,frame261.jpg,head,8,749.5,338.0,Adam-120-A-1-3-3,7
2883,frame270.jpg,head,8,734.5,337.0,Adam-120-A-1-3-3,7
2888,frame281.jpg,head,8,661.0,351.0,Adam-120-A-1-3-3,7
2893,frame291.jpg,head,8,543.5,498.5,Adam-120-A-1-3-3,7
2898,frame300.jpg,handle,8,702.5,556.5,Adam-120-A-1-3-3,7
2903,frame310.jpg,head,8,951.5,476.5,Adam-120-A-1-3-3,7
2908,frame321.jpg,head,8,833.0,312.5,Adam-120-A-1-3-3,7
2913,frame330.jpg,head,8,724.5,288.0,Adam-120-A-1-3-3,7
2918,frame340.jpg,head,8,619.0,301.0,Adam-120-A-1-3-3,7
2923,frame351.jpg,middle,8,631.0,343.0,Adam-120-A-1-3-3,7
2928,frame121.jpg,head,8,639.5,718.5,Adam-120-A-1-3-3,7
2933,frame131.jpg,head,8,629.5,715.0,Adam-120-A-1-3-3,7
2938,frame140.jpg,head,8,613.0,708.5,Adam-120-A-1-3-3,7
2943,frame150.jpg,head,8,585.5,692.5,Adam-120-A-1-3-3,7
2948,frame161.jpg,handle,8,648.0,556.0,Adam-120-A-1-3-3,7
2953,frame170.jpg,handle,8,636.5,550.5,Adam-120-A-1-3-3,7
2958,frame182.jpg,handle,8,620.5,538.0,Adam-120-A-1-3-3,7
2963,frame195.jpg,middle,8,564.5,484.5,Adam-120-A-1-3-3,7
2968,frame204.jpg,middle,8,573.0,443.5,Adam-120-A-1-3-3,7
2973,frame214.jpg,middle,8,594.5,404.0,Adam-120-A-1-3-3,7
2978,frame225.jpg,middle,8,626.0,372.0,Adam-120-A-1-3-3,7
2983,frame234.jpg,middle,8,652.0,360.5,Adam-120-A-1-3-3,7
2988,frame244.jpg,middle,8,671.5,359.5,Adam-120-A-1-3-3,7
2993,frame255.jpg,middle,8,684.5,360.0,Adam-120-A-1-3-3,7
2998,frame264.jpg,middle,8,684.0,362.0,Adam-120-A-1-3-3,7
3003,frame274.jpg,middle,8,664.5,372.0,Adam-120-A-1-3-3,7
3008,frame285.jpg,middle,8,604.0,437.0,Adam-120-A-1-3-3,7
3013,frame295.jpg,handle,8,669.5,556.0,Adam-120-A-1-3-3,7
3018,frame304.jpg,middle,8,799.5,609.5,Adam-120-A-1-3-3,7
3023,frame315.jpg,middle,8,855.0,423.5,Adam-120-A-1-3-3,7
3028,frame325.jpg,middle,8,785.5,346.0,Adam-120-A-1-3-3,7
3033,frame334.jpg,middle,8,715.0,323.0,Adam-120-A-1-3-3,7
3038,frame345.jpg,middle,8,651.0,331.5,Adam-120-A-1-3-3,7
3043,frame355.jpg,middle,8,624.5,353.0,Adam-120-A-1-3-3,7
3048,frame125.jpg,middle,8,658.0,640.5,Adam-120-A-1-3-3,7
3053,frame135.jpg,middle,8,648.5,639.5,Adam-120-A-1-3-3,7
3058,frame144.jpg,middle,8,636.0,636.0,Adam-120-A-1-3-3,7
3063,frame155.jpg,middle,8,615.0,622.0,Adam-120-A-1-3-3,7
3068,frame165.jpg,middle,8,591.0,599.5,Adam-120-A-1-3-3,7
3073,frame174.jpg,middle,8,575.5,572.0,Adam-120-A-1-3-3,7
3078,frame191.jpg,handle,8,607.5,520.5,Adam-120-A-1-3-3,7
3083,frame200.jpg,handle,8,598.5,498.0,Adam-120-A-1-3-3,7
3088,frame212.jpg,handle,8,594.5,467.0,Adam-120-A-1-3-3,7
3093,frame223.jpg,handle,8,602.0,439.0,Adam-120-A-1-3-3,7
3098,frame232.jpg,handle,8,607.5,420.5,Adam-120-A-1-3-3,7
3103,frame242.jpg,handle,8,614.5,406.0,Adam-120-A-1-3-3,7
3108,frame253.jpg,handle,8,623.0,400.5,Adam-120-A-1-3-3,7
3113,frame263.jpg,handle,8,623.0,402.5,Adam-120-A-1-3-3,7
3118,frame272.jpg,handle,8,616.5,420.0,Adam-120-A-1-3-3,7
3123,frame283.jpg,handle,8,605.5,478.0,Adam-120-A-1-3-3,7
3128,frame296.jpg,middle,8,626.0,613.5,Adam-120-A-1-3-3,7
3133,frame306.jpg,head,8,927.0,597.0,Adam-120-A-1-3-3,7
3138,frame317.jpg,handle,8,791.5,456.0,Adam-120-A-1-3-3,7
3143,frame328.jpg,handle,8,774.5,388.0,Adam-120-A-1-3-3,7
3148,frame338.jpg,handle,8,743.5,363.0,Adam-120-A-1-3-3,7
3153,frame349.jpg,handle,8,706.0,352.5,Adam-120-A-1-3-3,7
3158,frame359.jpg,head,8,576.0,382.5,Adam-120-A-1-3-3,7
3159,frame53.jpg,handle,9,679.5,560.5,Adam-120-A-1-4-4,8
3164,frame63.jpg,handle,9,677.5,563.5,Adam-120-A-1-4-4,8
3169,frame72.jpg,handle,9,673.5,559.5,Adam-120-A-1-4-4,8
3174,frame82.jpg,handle,9,666.5,562.5,Adam-120-A-1-4-4,8
3179,frame93.jpg,handle,9,652.5,557.0,Adam-120-A-1-4-4,8
3184,frame102.jpg,head,9,530.5,615.5,Adam-120-A-1-4-4,8
3189,frame112.jpg,handle,9,629.0,538.0,Adam-120-A-1-4-4,8
3194,frame123.jpg,head,9,523.0,474.0,Adam-120-A-1-4-4,8
3199,frame132.jpg,middle,9,563.0,445.5,Adam-120-A-1-4-4,8
3204,frame142.jpg,head,9,589.5,360.0,Adam-120-A-1-4-4,8
3209,frame153.jpg,head,9,646.5,322.0,Adam-120-A-1-4-4,8
3214,frame163.jpg,head,9,694.0,312.5,Adam-120-A-1-4-4,8
3219,frame172.jpg,head,9,728.0,317.0,Adam-120-A-1-4-4,8
3224,frame183.jpg,head,9,751.5,327.0,Adam-120-A-1-4-4,8
3229,frame193.jpg,head,9,753.5,331.5,Adam-120-A-1-4-4,8
3234,frame202.jpg,head,9,736.0,329.5,Adam-120-A-1-4-4,8
3239,frame213.jpg,head,9,656.5,350.0,Adam-120-A-1-4-4,8
3244,frame223.jpg,middle,9,577.0,529.0,Adam-120-A-1-4-4,8
3249,frame232.jpg,handle,9,714.5,558.0,Adam-120-A-1-4-4,8
3254,frame242.jpg,head,9,965.5,475.0,Adam-120-A-1-4-4,8
3259,frame253.jpg,head,9,850.5,307.0,Adam-120-A-1-4-4,8
3264,frame262.jpg,head,9,735.0,276.5,Adam-120-A-1-4-4,8
3269,frame272.jpg,head,9,631.0,289.0,Adam-120-A-1-4-4,8
3274,frame283.jpg,middle,9,641.0,338.5,Adam-120-A-1-4-4,8
3279,frame292.jpg,handle,9,689.0,351.5,Adam-120-A-1-4-4,8
3284,frame302.jpg,handle,9,677.5,358.5,Adam-120-A-1-4-4,8
3289,frame313.jpg,handle,9,670.5,365.5,Adam-120-A-1-4-4,8
3294,frame323.jpg,handle,9,670.5,370.5,Adam-120-A-1-4-4,8
3299,frame55.jpg,middle,9,665.5,644.5,Adam-120-A-1-4-4,8
3304,frame65.jpg,head,9,634.0,717.0,Adam-120-A-1-4-4,8
3309,frame74.jpg,head,9,616.5,708.5,Adam-120-A-1-4-4,8
3314,frame85.jpg,head,9,584.0,690.0,Adam-120-A-1-4-4,8
3319,frame95.jpg,handle,9,649.5,556.5,Adam-120-A-1-4-4,8
3324,frame104.jpg,handle,9,639.0,548.0,Adam-120-A-1-4-4,8
3329,frame117.jpg,handle,9,619.5,534.0,Adam-120-A-1-4-4,8
3334,frame127.jpg,middle,9,570.5,483.5,Adam-120-A-1-4-4,8
3339,frame136.jpg,middle,9,578.0,439.5,Adam-120-A-1-4-4,8
3344,frame146.jpg,middle,9,601.0,398.0,Adam-120-A-1-4-4,8
3349,frame157.jpg,middle,9,634.0,366.0,Adam-120-A-1-4-4,8
3354,frame166.jpg,middle,9,659.5,355.0,Adam-120-A-1-4-4,8
3359,frame176.jpg,middle,9,677.5,356.0,Adam-120-A-1-4-4,8
3364,frame187.jpg,middle,9,690.0,357.5,Adam-120-A-1-4-4,8
3369,frame196.jpg,middle,9,688.0,359.0,Adam-120-A-1-4-4,8
3374,frame206.jpg,middle,9,666.5,371.5,Adam-120-A-1-4-4,8
3379,frame217.jpg,middle,9,604.5,443.5,Adam-120-A-1-4-4,8
3384,frame227.jpg,head,9,571.5,651.5,Adam-120-A-1-4-4,8
3389,frame236.jpg,middle,9,816.5,608.0,Adam-120-A-1-4-4,8
3394,frame247.jpg,middle,9,868.5,422.0,Adam-120-A-1-4-4,8
3399,frame257.jpg,middle,9,797.5,340.0,Adam-120-A-1-4-4,8
3404,frame266.jpg,middle,9,729.0,319.0,Adam-120-A-1-4-4,8
3409,frame277.jpg,middle,9,662.0,325.5,Adam-120-A-1-4-4,8
3414,frame287.jpg,handle,9,700.5,352.0,Adam-120-A-1-4-4,8
3419,frame296.jpg,middle,9,642.0,368.0,Adam-120-A-1-4-4,8
3424,frame306.jpg,middle,9,671.0,390.0,Adam-120-A-1-4-4,8
3429,frame317.jpg,middle,9,702.5,406.5,Adam-120-A-1-4-4,8
3434,frame326.jpg,middle,9,721.0,410.5,Adam-120-A-1-4-4,8
3439,frame59.jpg,head,9,642.0,719.5,Adam-120-A-1-4-4,8
3444,frame68.jpg,middle,9,654.5,641.0,Adam-120-A-1-4-4,8
3449,frame78.jpg,middle,9,639.5,632.0,Adam-120-A-1-4-4,8
3454,frame89.jpg,middle,9,616.0,620.0,Adam-120-A-1-4-4,8
3459,frame99.jpg,middle,9,594.0,594.5,Adam-120-A-1-4-4,8
3464,frame108.jpg,middle,9,574.5,565.0,Adam-120-A-1-4-4,8
3469,frame125.jpg,handle,9,610.0,514.5,Adam-120-A-1-4-4,8
3474,frame138.jpg,handle,9,598.0,482.0,Adam-120-A-1-4-4,8
3479,frame149.jpg,handle,9,599.5,451.5,Adam-120-A-1-4-4,8
3484,frame159.jpg,handle,9,606.5,427.5,Adam-120-A-1-4-4,8
3489,frame168.jpg,handle,9,615.0,412.0,Adam-120-A-1-4-4,8
3494,frame178.jpg,handle,9,624.0,400.5,Adam-120-A-1-4-4,8
3499,frame189.jpg,handle,9,628.0,398.0,Adam-120-A-1-4-4,8
3504,frame198.jpg,handle,9,625.5,406.0,Adam-120-A-1-4-4,8
3509,frame208.jpg,handle,9,615.0,436.5,Adam-120-A-1-4-4,8
3514,frame219.jpg,handle,9,621.5,515.0,Adam-120-A-1-4-4,8
3519,frame230.jpg,head,9,678.5,732.5,Adam-120-A-1-4-4,8
3524,frame240.jpg,middle,9,866.0,534.5,Adam-120-A-1-4-4,8
3529,frame251.jpg,handle,9,801.0,440.0,Adam-120-A-1-4-4,8
3534,frame260.jpg,handle,9,782.0,387.0,Adam-120-A-1-4-4,8
3539,frame270.jpg,handle,9,753.0,361.0,Adam-120-A-1-4-4,8
3544,frame281.jpg,handle,9,716.0,352.5,Adam-120-A-1-4-4,8
3549,frame291.jpg,head,9,587.0,376.5,Adam-120-A-1-4-4,8
3554,frame300.jpg,head,9,637.0,410.0,Adam-120-A-1-4-4,8
3559,frame311.jpg,head,9,704.0,432.0,Adam-120-A-1-4-4,8
3564,frame321.jpg,head,9,750.5,441.0,Adam-120-A-1-4-4,8
3569,frame38.jpg,handle,10,683.0,557.0,Adam-120-A-1-5-5,9
3574,frame48.jpg,handle,10,680.5,555.5,Adam-120-A-1-5-5,9
3579,frame57.jpg,handle,10,676.0,555.5,Adam-120-A-1-5-5,9
3584,frame67.jpg,handle,10,671.5,557.0,Adam-120-A-1-5-5,9
3589,frame78.jpg,handle,10,661.5,555.5,Adam-120-A-1-5-5,9
3594,frame87.jpg,head,10,541.5,647.5,Adam-120-A-1-5-5,9
3599,frame97.jpg,head,10,515.5,587.5,Adam-120-A-1-5-5,9
3604,frame108.jpg,head,10,512.5,506.5,Adam-120-A-1-5-5,9
3609,frame117.jpg,middle,10,567.5,478.0,Adam-120-A-1-5-5,9
3614,frame127.jpg,head,10,572.0,380.5,Adam-120-A-1-5-5,9
3619,frame138.jpg,head,10,628.5,332.5,Adam-120-A-1-5-5,9
